Raman Shift,sample_1.txt,sample_10.txt,sample_11.txt,sample_12.txt,sample_13.txt,sample_14.txt,sample_15.txt,sample_16.txt,sample_17.txt,sample_18.txt,sample_19.txt,sample_2.txt,sample_20.txt,sample_21.txt,sample_22.txt,sample_23.txt,sample_24.txt,sample_25.txt,sample_26.txt,sample_27.txt,sample_28.txt,sample_29.txt,sample_3.txt,sample_30.txt,sample_31.txt,sample_32.txt,sample_33.txt,sample_34.txt,sample_35.txt,sample_36.txt,sample_37.txt,sample_38.txt,sample_4.txt,sample_5.txt,sample_6.txt,sample_7.txt,sample_8.txt,sample_9.txt
1231.56,1247.6667,4186.3333,7865.6666,4226,5411,4914,5303.6666,5535.3334,5590,5286,3290.3334,2457.3334,3332,5243.3334,4055,4954.3334,5860.6667,5927.6667,5920.3333,6816.3333,6100.3333,7057.3333,3652.3333,5196,4969.3333,6079.6667,5152.3333,5871.6667,7047.6667,8700.3333,11608.6667,3904.3333,593,122,4317.3333,4390.6666,6757.6666,5781
1233.49,1267.6666,4228.3333,7893.3333,4199.6666,5445.3333,4902.6666,5278,5598.3334,5605.6667,5289.3334,3254.6667,2485.6667,3371.6667,5381.3334,4144,5107.6667,5940.6667,6021.3334,5970.6667,6887.6667,6148,7130.6667,3724.6667,5299.6667,4995.6667,6168,5260.3334,5965.6667,7198,8790.6667,11738,3953.3334,646.3333,160,4374.6666,4459.6666,6785.3333,5802.3333
1235.42,1322.3333,4240.6667,7875.6667,4164.6667,5411.3334,4912.6667,5277.3334,5582,5503,5222.6667,3303.3334,2565,3364,5412.3334,4136.6667,5104.3334,6064,6059,6017,6946,6205.3333,7157.3333,3742.6667,5292,5053.6666,6216.6666,5323,6029,7196.3333,8789,11762.6666,4057.3333,643,189.6666,4420,4521.6667,6775.6667,5894.3334
1237.35,1295.3333,4312.6667,7871.6667,4170,5494.6667,4936.6667,5357.6667,5551.6667,5555,5269.6667,3312,2539,3395,5470,4233,5160.3333,6049.3333,6105.3333,6029.3333,6875.3333,6214,7159.3333,3891,5272.6666,5080.6666,6206.3333,5346,6082.3333,7287.6666,8889.6666,11722.6666,4133,647,168.6667,4433.3333,4562.6667,6894,5946.6667
1239.28,1301,4366.3333,7940.6667,4254.6667,5543.6667,5017.6667,5395,5615.3333,5569.6666,5323.6666,3334,2601.6666,3514,5596.3333,4360.6666,5257,6119,6111.6667,6099.6667,6934.3333,6322,7133.6667,3901.3333,5358.6667,5080.6667,6222,5430,6141.6667,7416,8899,11763,4150.6667,603,131,4553.6667,4669,6893.6667,6012.6667
1241.21,1310.6667,4437.6667,7917.6667,4270.3334,5542.6667,5019.3334,5357.6667,5644.3334,5628.6667,5320,3332.3334,2649,3545.3334,5748.6667,4397,5420.6667,6143,6179.3333,6030,6900,6217.6666,7147,3983.6667,5295.6666,5104.6666,6243.6666,5471.3333,6183.6666,7472,8913.6666,11799,4268,686.6667,141.3333,4617.6667,4682.3334,6902.3334,6071.3334
1243.14,1352,4475.3333,7907.3333,4293.3333,5611.3333,4956.6666,5364.3333,5642,5586.6666,5300.6666,3321.3333,2780.6667,3601.3333,5654,4505.6666,5404.3333,6137.3334,6213.3334,6021,6928.3334,6244,7224,4075.3333,5293,5114.3334,6274.6667,5544,6357.3334,7575.6667,8997.6667,11856,4353,701,204.6666,4674.3333,4719,6897,6127.3333
1245.06,1447.3333,4493,7922,4247.6667,5595,4996.6667,5373.3334,5702.3333,5621.3333,5342.6666,3429.6666,2804,3613.3333,5766.6666,4586.6666,5584.3333,6155.6667,6204.6667,6091.6667,6850.6667,6264.3334,7105.3334,4255.6667,5289.3334,5115.3334,6248,5599.3334,6345.6667,7597.6667,8892,11764,4502.6667,654,158,4736.3334,4768.3334,7021.6667,6243
1246.99,1476.3333,4531,7908,4270,5598.3333,5076,5471.6667,5709.6666,5558.6666,5366.3333,3383,2868,3698.3333,5805.3333,4610,5660.3333,6193.6667,6350.6667,6112.6667,6939.3334,6252.6667,7187.3334,4298.3333,5358.3334,5150.6667,6276,5709.6667,6443,7789.6667,8956,11811,4592,715,201.6667,4773.3333,4871.6667,6982.6667,6296.6667
1248.91,1480.6666,4652.6666,7989,4284.6666,5625,4989.6666,5418.6666,5734.3333,5564.6667,5305.3333,3370,2994,3699,5874.6667,4769.3333,5776.6667,6196.6667,6302,6123.6667,6901,6277.3334,7184.6667,4462.3333,5331.3334,5141.3334,6280.3334,5798,6480,7815.6667,8923.3334,11764,4739.3334,770.3333,185.3334,4805.3333,4877.6666,6919.6666,6331.6666
1250.84,1482.6667,4619.6666,7878,4262.3333,5595.3333,4982.3333,5401.3333,5781.6667,5659.6667,5370,3406.3333,3063.3334,3808.3333,5925.6667,4893.6667,5922.6667,6193.6667,6280.3334,6020.3334,6845.6667,6225.3334,7078.3334,4586,5307,5125.3334,6225.3334,5692.3334,6494.3334,7781.6667,8842.6667,11659.3334,4754,770.3333,188,4833,4895,6893,6260.3333
1252.76,1648.3333,4671.6667,7827.3334,4241.6667,5569.6667,4977.6667,5359,5846,5591.3333,5249.3333,3418.3333,3138.6667,3880.3333,5943,4998.3333,6036.3333,6164.3334,6328.3334,6066.3334,6850.6667,6195.6667,7122.6667,4757,5346,5093,6230,5848.3334,6599.3334,7927.3334,8743.6667,11691,4937,773.6667,187,4920.6667,4925,6873.3334,6336
1254.68,1643.6667,4743,7899.3333,4299,5635.3333,4956,5406,5804,5626,5295.3333,3419,3265.3334,3883,5987,5157,6134,6226,6431.6667,6101,6865.6667,6227.3333,7129.6667,4920.3333,5366.6667,5080.6667,6259.6667,6041.6667,6736,8054.3333,8800,11724.6667,5134.6667,874,206,5062.6666,4993.3333,6835.6666,6434.3333
1256.6,1704.6667,4920.6666,7933,4355.6666,5711.6666,5038.6666,5453,5909.3334,5610.6667,5284.6667,3459,3397,3928.6667,6073.3334,5301,6305.6667,6252.6666,6437.6666,6114,6865.3333,6248,7156.6666,5050,5331.3333,5132,6300.6666,6119.6666,6869.6666,8202.6666,8801,11728,5293.3333,795.6667,237,5121.3333,5087.6666,6913,6525.6666
1258.53,1717,4929.6667,7940.3333,4354.6667,5696.3333,5032,5530,5860.6666,5601.3333,5324.6666,3465.6666,3536.6667,4065.3333,6181.3333,5368,6419,6251.6667,6504,6148.6667,6892.3334,6292.3334,7167.6667,5213,5334.6667,5213.3334,6237.6667,6177.3334,6886,8291.6667,8803.3334,11721,5418.6667,891.6667,209.3334,5141.6667,5126,6956.3333,6588.3333
1260.44,1816.6667,4920.3333,7881,4390.3333,5709.6666,5039.3333,5524.3333,5901.6667,5658.3334,5398,3495,3588.6667,4160,6247.3334,5523,6548.3334,6351.6667,6585,6124.6667,6933.3334,6312,7197.6667,5354.6667,5355.3334,5220.3334,6351.6667,6262,6989.3334,8368.6667,8841,11742.3334,5519.6667,857,201.3334,5210.6666,5166.3333,6965,6620
1262.36,1837.6667,4977,7882.3333,4420.3333,5683,5061.6667,5472.3333,5960.3333,5698.6666,5377.3333,3559.6666,3649.6666,4225.3333,6338,5599.3333,6689,6348.3333,6610,6157,6865.3333,6326.6666,7163.6666,5392,5373.6666,5177.3333,6326,6350,7057,8369.3333,8850,11704.3333,5634.3333,956.6667,208.3334,5228.6667,5181.6667,6922,6673
1264.28,1787.6666,5049.6667,7928.3334,4386.6667,5717,5097.3334,5465.6667,5987.6667,5699.3333,5346.6667,3556.3333,3662.6666,4136.3333,6338.3333,5629.6667,6637,6413.6667,6568,6182.3334,6935.3334,6377.6667,7118,5465,5395,5187.3334,6297.6667,6321.3334,7065.3334,8417.3334,8825,11796.3334,5611.3334,864,229.3333,5364,5232.3334,6931.6667,6759.6667
1266.2,1833,5053.3333,7951.3333,4468,5814.6666,5114.6666,5609,5998.6666,5737,5380.6666,3555,3670,4171,6350.3333,5650.6666,6680.3333,6418,6653.6667,6199.6667,6936.3334,6347.6667,7212.6667,5446.6666,5432.3334,5240,6313.3334,6418.3334,7119.6667,8475,8885,11766.3334,5576.3334,918.6666,220.6667,5346.3333,5323,7015.6666,6762.3333
1268.12,1848.6667,5130,8003,4506,5868,5202,5614.6667,5995.3333,5721,5463,3618.6666,3699,4272.3333,6392.3333,5632.6666,6734,6449,6700,6224.6666,6989,6422.3333,7209.6666,5451.3333,5485,5369.3333,6384,6403.6666,7146.3333,8545.6666,8970.3333,11817.6666,5699.6666,933.3334,210.6667,5416,5330,7041.6667,6802.3334
1270.03,1854.3333,5114.3333,7968.3333,4525.3333,5819.3333,5231.3333,5603.6667,6058,5769.6666,5468.6666,3606,3698.3333,4201.6666,6356.6666,5644.3333,6699,6478.3333,6667.3333,6271.3333,7037.3333,6411,7366.6667,5472.6667,5484.3333,5313,6441.6667,6413.3333,7173.6667,8482.6667,9045,11959.3333,5583.3333,920,251.3333,5373.3333,5336.3333,7069,6827.6667
1271.95,1792.6667,5124,7964.6667,4547.6667,5808.6667,5263.3334,5651.3334,6077.3333,5768.6666,5515,3665.3333,3586,4260.6666,6297.6666,5583,6676.3333,6490.3334,6725.6667,6237.6667,7058.6667,6441,7240.6667,5459,5543,5329.3334,6460.3334,6391.6667,7137,8458.6667,8980.3334,12015.6667,5593.6667,894,220.6666,5335.3334,5342.6667,7071.6667,6809
1273.86,1795.3333,5139.3334,8007,4540.6667,5835.3334,5263.6667,5654.3334,6124.6666,5870,5531.3333,3719.3333,3588.3333,4279.3333,6351.6666,5564.6666,6638.6666,6468.3333,6614,6256,6924.6666,6464.6666,7214.6666,5397.6667,5500.6666,5294,6408,6365.6666,7023,8434,8982,11932,5548.6666,849.6666,207,5312.6667,5330.3334,7040.6667,6802.3334
1275.78,1767.3334,5057.3333,8058,4570.6666,5900.6666,5301.6666,5714.3333,6135.6667,5878.6667,5579,3698.6667,3583,4182.6667,6285.3334,5533,6495,6562,6713,6282,7043.3334,6557.3334,7270,5387,5545,5349.3334,6423,6352.6667,7080,8433.6667,9091.3334,12091,5523.3334,949.6667,202,5386.6666,5254.6666,7131.6666,6749.3333
1277.69,1763,5095.6666,8041,4616,5940.3333,5378,5766,6117.6667,5838.3333,5581,3750.3333,3586.3333,4244.3333,6272.6667,5453.6667,6488.6667,6581.3333,6656,6346,7075.6666,6518,7359.6666,5284.3334,5587.3333,5420.3333,6484.6666,6260.6666,6979.3333,8366.3333,9011.6666,12125.3333,5453.3333,929,232.6667,5359,5333.6666,7097,6753.3333
1279.6,1775.6666,5172.6666,8123.3333,4671.3333,5971.6666,5406.3333,5843,6155.6667,5951.3334,5649.6667,3794,3634.3333,4308,6248.6667,5528.3334,6608.3334,6681,6722.3333,6469,7122.3333,6617.6666,7374,5298.6667,5604.6666,5462.3333,6508.6666,6321.6666,7057,8407.6666,9153.6666,12201,5517.3333,888.3334,209.6666,5416.3333,5325.6666,7102.3333,6759.6666
1281.51,1775,5162.3333,8163.6667,4744,5967.6667,5470.3333,5896.6667,6193,5993.6666,5671.6666,3872.3333,3609.3334,4365.3333,6326.6666,5568,6557.6666,6727.3333,6712.3333,6408.3333,7233.6666,6634,7453.3333,5358.3333,5704.3333,5485,6600.6666,6376.6666,7032.3333,8377.3333,9253.3333,12245,5538,843.3334,245,5435.3333,5324.3333,7168,6765.3333
1283.42,1805.6666,5237.6667,8196.6667,4792,5984.3334,5450,5973.6667,6298.6666,6049,5693,3946.3333,3608,4371.3333,6371.6666,5635,6578.3333,6687.3333,6730.6666,6487.3333,7144,6697.3333,7453.6666,5338.3333,5714.3333,5525.3333,6616.3333,6373.6666,7090,8456.6666,9132,12254.6666,5584,940,230.3333,5479.3334,5443,7221.6667,6752.6667
1285.33,1805.3334,5268,8202.6666,4786.6666,6027.3333,5550.3333,5981.3333,6285.3334,5963.6667,5656.6667,3861.6667,3647,4383.6667,6356.3334,5560,6651,6858,6833.6667,6500.6667,7289.6667,6771.6667,7546.3333,5464.6667,5824.3333,5591.6667,6658.3333,6480,7150.6667,8488.3333,9259.3333,12440.6667,5657,920.3334,212.3334,5501,5453.6666,7226.6666,6799
1287.24,1875.3333,5261,8292.3334,4807,6063,5542.6667,5950,6399.6667,6091.6667,5751.3333,3957.3333,3727.6667,4490,6490.3333,5775.3333,6758.6667,6848.6667,6920.3333,6587.6667,7284,6778.6667,7539.6667,5650.3334,5810,5595,6617.3333,6550,7245,8539.6667,9290.3333,12411.3333,5806,926.3333,241,5540.3334,5451,7225.3334,6874
1289.15,1959,5384,8308.6667,4929,6218.6667,5602.6667,6093.6667,6479.3333,6158.3333,5845,4067.6667,3882,4581.3333,6526.6667,5917.6667,6949.3333,6811.6667,6942,6669,7369.3334,6847,7605.6667,5776.6667,5836,5670.6667,6722,6698,7394,8788.3334,9292.6667,12550,5991,955.6667,221.3333,5635,5550,7247.6667,6965
1291.05,2024.3333,5534.3333,8379,4917,6237.3333,5721,6097.6667,6604,6179,5884,4064,4048.3333,4749,6709.3333,6144.3333,7316.6666,6989.6666,7004.6666,6661,7356.6666,6887.6666,7618.3333,6094.6666,5860.6666,5677.3333,6741,6899.6666,7548.6666,8917.6666,9286,12533,6187.3333,1009,232.6667,5841.6667,5676.3333,7246,7082.6667
1292.96,2138,5575.3333,8297.3333,4960.6667,6248.3333,5683.3333,6149.3333,6589.3334,6220,5852,4076,4331.3334,4847,6887,6459.3334,7536.6667,7050.6667,7166,6689.6667,7421,6944.3334,7739.6667,6461,5994.3334,5806.3334,6792,7209,7746.6667,9234.6667,9320.6667,12630.3334,6598.6667,1110.6667,274.6666,5921.6667,5773.6667,7305.3333,7243.6667
1294.87,2247.6666,5896.3333,8487.3333,5039.6667,6363,5787.3333,6347.3333,6768.6667,6297.3333,5939.3333,4167.3333,4559.6666,5061.3333,7087.6667,6844.3333,8006.3333,7124,7302,6840.3333,7493.3333,6962,7798,6882.6667,6030,5802.3333,6818,7449.3333,8116.6666,9576.3333,9399.3333,12828.3333,7052,1163.6666,261.3334,6220.6667,6039.6667,7403.6667,7461.3333
1296.77,2428.3334,6139,8509,5065,6475,5843.3333,6313,6894.6666,6311.3333,6020.3333,4226,4861.3333,5223,7351.6666,7190.3333,8408.6666,7339,7445.6667,6908,7604,7142,7855.6667,7263.3333,6090.6667,5895.3333,6930.3333,7761.6667,8375.3333,9885.6667,9498.3333,12934.3333,7388.6667,1200.3333,281,6416,6184.6667,7419.6667,7702.3333
1298.68,2445.3333,6154,8519,5110,6518,5904.6666,6363.3333,6900,6394.3333,5995.6667,4262,5011.3333,5288.3333,7461,7410.3333,8624.6667,7252.3333,7506.3333,6914.3333,7523.6667,7094,7754.6667,7583,6087.6667,5874,6943.3333,7909.6667,8549,10082.3333,9536,13054.3333,7644.6667,1270.3333,307,6506,6255.6666,7512,7792.3333
1300.58,2508.6666,6251.3333,8519,5121,6497.6666,6031,6464,7019.3334,6435,6056.3334,4284.3334,5138,5463.6667,7509,7518,8782.3334,7288.3333,7619.3333,6986.6666,7593,7137.3333,7858.6666,7691.3333,6020.3333,5899,6953.6666,7941,8679,10155,9549.3333,13042,7678,1276.3333,268.6666,6589.3333,6309.3333,7461.3333,7842.6666
1302.48,2517.6666,6196,8529.6666,5207.3333,6533,5963.3333,6501.6666,7055.3333,6542.6667,6068,4339,5147.3334,5401.3333,7575.3333,7550.6667,8806.3333,7502.6666,7704.3333,7020.3333,7686,7260.3333,7970.3333,7653.3333,6195.3333,5981.6666,6994.3333,7958.3333,8625,10218.3333,9631.3333,13245,7682,1298.6667,273.6667,6575.3333,6313.3333,7554,7824.6666
1304.38,2410.6666,6154,8566.6666,5148.3333,6497.6666,6027.6666,6477.6666,7041,6475.6667,6109,4336.3334,5036,5363.3334,7401.6667,7268.6667,8513.6667,7403,7529.3333,7000.3333,7647.6666,7221,7879.3333,7511,6130.6666,5946.3333,7001.3333,7784,8486,10093,9638,13256.3333,7492.6666,1198,262.6667,6504,6253.6666,7544.6666,7724.6666
1306.28,2394.6666,6065,8620.3333,5309,6586,6081,6615,6979.3333,6459.6666,6141,4342,4821,5290.3333,7232.6666,7055.3333,8322.3333,7405.3333,7451.6667,7010.6667,7666.3333,7227.3333,7928,7163.6667,6173,6016.6667,7005.3333,7667,8226.6667,9853.6667,9761.3333,13330.6667,7197.3333,1210,283,6461.6667,6237.3333,7605.3333,7718.3333
1308.18,2220.3333,5947.3333,8639,5275,6616.3333,6060.6667,6632.3333,7016,6488,6182.6666,4391,4581,5152.3333,7162,6878.6666,7974.3333,7428.3333,7459.6667,7055.6667,7721.6667,7260.6667,7952,6916.6667,6221,5932.3333,7020.6667,7434.6667,8085.6667,9681.3333,9752,13489.3333,6970.3333,1133,277.6666,6307.6667,6011,7445.3333,7551
1310.08,2190,5870.3333,8604.6666,5327,6635.6666,6133.6666,6678.3333,7017,6539,6184.3333,4403,4449,5038,7066.6667,6595.3333,7813.6667,7498.6667,7375.6667,7103.3333,7767.3333,7353.6667,7968.6667,6603.6667,6230.3333,6036,7119.3333,7351,8029.3333,9525.6667,9816,13599.6667,6768,1109,238.6667,6137.6666,5940,7544,7437.6666
1311.98,2157.3333,5832.6666,8686,5286,6589.3333,6122.6666,6739.3333,6996.6667,6550,6160.3334,4440.3334,4325.3333,5009.3334,6911.3334,6389.3334,7537.6667,7542,7407,7142.6667,7848,7395.3334,8058.3334,6442.3334,6246.6667,6125.6667,7117.3334,7219,7847.3334,9469.6667,9917.3334,13685,6603,1085.3334,220.6667,6043.3333,5881,7502.3333,7277.3333
1313.88,2059.3334,5726,8809.6666,5366.6666,6638.6666,6195.6666,6762.6666,6968.6667,6642,6239.3334,4410.3334,4126.3333,4936.6667,6896.3334,6223.3334,7404,7585.6666,7293.3333,7046,7855.3333,7359,8094,6119.3333,6241.3333,6028.3333,7110,7071.6666,7710,9230.6666,9871,13796.3333,6290.3333,1009.6667,216,6018.3333,5859.6666,7616.3333,7288.3333
1315.78,1986.3333,5694.3334,8721.6667,5349,6545.3334,6122,6785.6667,6919.3333,6602.3333,6194,4457.6667,4013.3333,4882,6758.6667,6148.3333,7282.3333,7574,7274.3334,7154,7837,7370,8089.6667,5983.6666,6324,6066.6667,7200,6968,7587.6667,9075,9971,13882.6667,6141,1023,254,5899.6667,5787.6667,7547.3334,7199.6667
1317.67,1973.3333,5572,8707,5320.3334,6602.6667,6176.3334,6779.6667,6971.3333,6639,6242,4446.6667,3917,4825,6776,6004,7152,7567.3333,7221.3333,7163,7848.3333,7427.3333,8096.3333,5877.6667,6284,6032.3333,7187.3333,6862.3333,7447,9071.6667,10005.6667,13977.3333,6018.3333,977.6667,218.3334,5862.3334,5771.6667,7563,7137.3334
1319.57,1963,5557,8784,5332.6666,6642.6666,6239.6666,6869.3333,6967,6629.3334,6297,4474.3334,3854.3334,4786.3334,6729.3334,5909.3334,6962,7672.3333,7217.3333,7173.3333,7902.6667,7443.3333,8160,5769,6335,6162.6667,7173.3333,6855,7461.3333,8971.6667,10022.6667,14121.6667,5954.3333,946.3334,226.6667,5772.6666,5661,7521.6666,7087.3333
1321.46,1808,5536,8800,5384,6615,6282.6667,6836,6993,6598,6294.6667,4479.6667,3769.6667,4739.3334,6546.6667,5786.3334,6873.6667,7618.6666,7176.3333,7175.3333,7924.6666,7486.3333,8061,5546.3334,6376.6666,6135.3333,7160,6783.6666,7404.6666,8928.3333,10045,14170,5818,945.6667,203.6666,5692.3333,5658.6667,7458,7006.3333
1323.36,1766,5510,8736,5375.6666,6643.3333,6226.3333,6877.3333,6947,6635.3333,6206.6667,4430.6667,3706.6666,4689.3333,6480,5606,6806.3333,7611,7117.6667,7107,7882.3334,7425.6667,8062.6667,5506.6667,6305.3334,6093.6667,7197,6613,7289,8762.3334,10010.3334,14133,5677.3334,939,213.6667,5635.6666,5532,7561.6666,6920.6666
1325.25,1797.3333,5309.6666,8692.6666,5380,6600.3333,6254,6835,6974.6667,6647.3334,6204,4429,3537,4611.3334,6336.6667,5563.3334,6615,7679,7097.6667,7062.3334,7867.6667,7435.6667,8050.6667,5278.3333,6288,6115,7196.6667,6580.6667,7165,8745.3334,10036,14318,5532,869.6667,165.3333,5569.3333,5472.6666,7446,6874.6666
1327.14,1746,5303.6666,8705.3333,5386.3333,6534,6197.3333,6869.6666,6914.3333,6665.3333,6183,4429,3517,4561.3333,6312,5367,6449.3333,7661.6667,7065.6667,7104.6667,7890.6667,7447.6667,8100.3334,5113,6321.3334,6087.3334,7097.6667,6411.6667,7074.3334,8608.3334,10040,14367,5442,871,182.3333,5480.6666,5354.3333,7369.3333,6812.3333
1329.03,1697.6667,5236.3333,8689,5407.3333,6561,6229,6897.3333,6865.6667,6636.6667,6174,4418.6667,3401.3334,4530.6667,6229.3334,5277,6411.3334,7650.3334,7042.6667,7128,7950.6667,7476.6667,8109,5053.3333,6301,6042.3334,7188.6667,6421.6667,6985.3334,8515.3334,10051.6667,14447,5299,836.3334,209,5395,5319.6667,7386.6667,6687.6667
1330.92,1686.3333,5301.6667,8732,5384.6667,6628.3334,6301,7007.6667,6906.3333,6580.6667,6217,4443.6667,3303,4412,6150.3333,5205.3333,6282.3333,7608,6933.6666,7062.6666,7814.3333,7492.3333,8023.6666,4996.3334,6238.3333,6075,7100,6332,6911,8446.6666,10028.6666,14442.3333,5201.6666,796.6667,181.3334,5384.6667,5341.3334,7488.3334,6709
1332.81,1643.6667,5273,8719.6667,5374,6638.6667,6344,6915,6933.6666,6651.3333,6332.6666,4442.6666,3332.6667,4472.3333,6161,5231.6666,6245.6666,7687,6967.6667,7135,7916.6667,7538.3334,8111.3334,4866.3333,6359.3334,6118,7137.6667,6333.6667,6893,8492.3334,10132.3334,14643,5169,855,180,5320,5318.3333,7442.3333,6693.3333
1334.7,1625.3333,5164.3334,8660,5391,6610,6321,7024.6667,6877,6616,6209.3333,4391,3260.3333,4401.3333,6058,5126.3333,6207.3333,7726.6667,6948.3333,7105.6667,7880,7514.6667,8077,4753.6666,6246.3333,6013.3333,7143.3333,6212.3333,6795.6667,8347.6667,10213.6667,14729,5051.3333,822.3333,211,5292,5294,7393.6667,6560.3334
1336.59,1587,5152.6667,8697.6667,5362.6667,6536,6292.6667,7015,6924.6667,6616.3333,6214.6667,4437,3205,4344,6106,5065.3333,6118.6667,7687.3333,6883.6666,7074.3333,7850,7532.3333,8105,4818,6260.6666,6055,7136.6666,6158.6666,6780.3333,8364.3333,10154.3333,14760.6666,5111.6666,767,221.3333,5261,5209.3334,7394.6667,6564.6667
1338.48,1605.6666,5197.6667,8729,5468,6633,6384.3334,7013,6857.6666,6566.6666,6196,4423.3333,3197.6666,4381,6049,5059,6146.3333,7749.6666,6897.3333,7113.6666,7813.3333,7531.3333,8092,4744.6667,6225,6092.3333,7127,6194.3333,6831.3333,8325.3333,10136.6666,14779.3333,5098.3333,796,152,5324,5196,7412.6667,6605
1340.37,1603.6666,5100.6667,8676,5407.3333,6603.6667,6294,6962,6800.3333,6498.3333,6127.6666,4356,3154.3334,4329.6666,5953.6666,4950.3333,6017.3333,7744,6848.3333,7073,7877.3333,7495.3333,8017.3333,4754.6667,6210.3333,6056,7088,6163.3333,6742.6667,8406.6667,10139.6667,14789.3333,5246.3333,817,207.3333,5208,5247,7380.3333,6485.3333
1342.25,1576,5119.6666,8638,5305.6666,6524,6270.6666,6982.3333,6810,6543.6666,6111.6666,4345.6666,3158.3333,4336.6666,5961.6666,4967.6666,6129,7727.6666,6822,7084.3333,7912.3333,7444,7976,4693.3334,6207.3333,5984,7072,6090.6666,6721,8327.3333,10169,14805,5672.3333,791,203.6667,5262,5183.6666,7339.6666,6496.3333
1344.14,1603.3333,5003.3333,8563.6666,5270.6666,6413.6666,6261,6930.3333,6843.6667,6578.3333,6193.3333,4399.6667,3127.3333,4325.6667,5961,4942.6667,6040.3333,7756.6666,6799.6666,7013.6666,7789,7469,7950.3333,4711,6201.6666,5964.3333,7024.6666,6146.6666,6719,8281,10192.6666,14833.3333,5250.6666,801.3333,152.6666,5110.3333,5099,7257.6666,6447
1346.02,1534.3333,4986,8506.6667,5238.3333,6398,6194,6918.6667,6739.6666,6441.6666,6028.6666,4298.3333,3124,4272.3333,5867,4868.6666,5970,7566.6667,6685.3334,6923.6667,7666.3334,7355.3334,7822.6667,4610.3334,6043.3334,5866.6667,6969,6011.3334,6628.3334,8200.6667,9948,14838.6667,4902.3334,762.6666,187.6667,5160,5073.3333,7192.3333,6404
1347.9,1546.6667,4954,8385.3334,5204,6284.6667,6077,6838,6635.6667,6383,5986.3334,4283,3100,4165.6667,5808.6667,4797.3334,5956,7591.6666,6653.6666,6864.6666,7611.6666,7375,7767,4526,6015.3333,5822,6898,5918,6520,8175,10038.6666,14747.6666,4875.6666,786.6666,208,5050.6667,4983,7084.3334,6260
1349.79,1499.3333,4910.6666,8392,5151.3333,6273.6666,6107,6779.6666,6684.6667,6403,5993.3333,4278,3024,4231.3333,5816,4836,5920.6667,7624.3333,6686.3333,6860.6667,7709,7352,7782.6667,4477.3333,6037.3333,5811.6667,6867.3333,5962.3333,6574.6667,8126,9929.6667,14685.6667,4846.6667,764.3333,161,5029.3333,4937.3333,7035.6666,6232.6666
1351.67,1470.6667,4904.6666,8345.6666,5183.3333,6239.6666,6030.6666,6737,6648.6667,6340,5885.6667,4226.3333,3026.3333,4175.6667,5678,4759,5843.6667,7485.3334,6542.6667,6762,7531,7240,7668.6667,4517.6667,5936.3334,5736.3334,6778.3334,5890.6667,6423.6667,8043.6667,9883.6667,14663.6667,4738.3334,785.3334,204.3334,4955.6666,4917.3333,7011.3333,6191.3333
1353.55,1482,4833,8246.6667,5015.6667,6114.3333,6057,6685.6667,6611.3333,6360.3333,5934.6667,4215.6667,3007,4141.6667,5659,4810,5811.3333,7431,6452,6667.3333,7533.6666,7198.6666,7667,4454,5878.6666,5688.3333,6746,5874,6359,8020.6666,9735.3333,14634.6666,4728.6666,727.6666,176.6667,4907.3333,4887.3333,6985,6125
1355.43,1543.3333,4782.3334,8151.6667,5014,6066,5968,6651.6667,6471.3334,6262.3334,5809.3334,4141.3334,2956.3333,4060,5560.3334,4704,5677.6667,7496.6666,6369.6666,6662,7459,7187.3333,7588,4388.3334,5908,5676.3333,6714.6666,5791.3333,6328.6666,7915.6666,9728,14527.6666,4754.3333,736.3333,163,4896.3334,4820.3334,6923.6667,6020
1357.31,1494,4815,8169.6667,5106.3333,6097.3333,6008.6667,6656.3333,6473.3333,6194.3333,5820.3333,4105.6666,2965.3333,4062,5485.6666,4670.3333,5720.6666,7406.6666,6358.6666,6599.3333,7382,7114,7497.3333,4359.3333,5770.6666,5606.3333,6616,5695.3333,6303.6666,7882.3333,9658.6666,14467.6666,4670,737.6667,153,4946.3333,4850.6667,6860.6667,6062.3333
1359.19,1447.3334,4702.6667,8145,4972,6037.6667,5925.3334,6642.3334,6451.6667,6169.6667,5758.3334,4102.6667,2952.3334,4072.6667,5452.3334,4636.6667,5662.3334,7289,6302.6666,6534.3333,7358.3333,7085,7465,4357.6666,5757.3333,5553.6666,6609.6666,5721.3333,6218,7761,9535,14561.6666,4664.3333,726,148,4844.3334,4778,6845.6667,6042
